"No","Nombre","Tipo_recoleccion","Sitio","Ceramica","Litico","Area","Este","Norte","Observaciones"
"280","MO047","Pozo de sondeo","Molanga",NA,NA,0.16,322747.651087315,269256.914844821,NA
"281","MO048","Pozo de sondeo","Molanga",0,0,0.16,322752.648041743,269252.908857807,NA
"282","MO049","Pozo de sondeo","Molanga",0,0,0.16,322708.683877322,269274.975075877,NA
"283","MO050","Pozo de sondeo","Molanga",0,0,0.16,322713.68373569,269274.967186521,NA
"284","MO051","Pozo de sondeo","Molanga",0,0,0.16,322718.681118635,269272.959897478,NA
"285","MO052","Pozo de sondeo","Molanga",0,0,0.16,322722.680277496,269272.953700506,NA
"286","MO053","Pozo de sondeo","Molanga",0,0,0.16,322728.678623365,269271.943570771,NA
"287","MO054","Pozo de sondeo","Molanga",NA,NA,0.16,322732.676574071,269270.93766848,NA
"288","MO055","Pozo de sondeo","Molanga",0,0,0.16,322735.675323581,269269.934128152,NA
"289","MO056","Pozo de sondeo","Molanga",0,0,0.16,322741.666768971,269264.924954877,NA
"290","MO057","Pozo de sondeo","Molanga",0,0,0.16,322744.666966398,269264.920501233,NA
"291","MO058","Pozo de sondeo","Molanga",0,0,0.16,322750.66114322,269260.911064084,NA
"292","MO059","Pozo de sondeo","Molanga",0,0,0.16,322754.657264284,269258.905230744,NA
"293","MO060","Pozo de sondeo","Molanga",0,0,0.16,322708.694744076,269281.974359543,NA
"294","MO061","Pozo de sondeo","Molanga",0,0,0.16,322715.691412764,269280.961265344,NA
"295","MO062","Pozo de sondeo","Molanga",0,0,0.16,322718.691437105,269279.959200569,NA
"296","MO063","Pozo de sondeo","Molanga",0,0,0.16,322721.690731317,269279.95542548,NA
"297","MO064","Pozo de sondeo","Molanga",0,0,0.16,322728.688809877,269278.944076821,NA
"298","MO065","Pozo de sondeo","Molanga",0,0,0.16,322730.567301691,269277.083262973,NA
"299","MO066","Pozo de sondeo","Molanga",NA,NA,0.16,322736.71920375,269274.932532706,NA
"300","MO067","Pozo de sondeo","Molanga",NA,NA,0.16,322740.678693698,269271.92573022,NA
"301","MO068","Pozo de sondeo","Molanga",0,0,0.16,322745.674716833,269269.918550012,NA
"302","MO069","Pozo de sondeo","Molanga",0,0,0.16,322751.674281179,269269.908814365,NA
"303","MO070","Pozo de sondeo","Molanga",0,0,0.16,322757.671127547,269267.900163693,NA
"304","MO071","Pozo de sondeo","Molanga",NA,NA,0.16,322737.691450422,269280.929486256,NA
"305","MO072","Pozo de sondeo","Molanga",0,0,0.16,322742.688470883,269278.931326723,NA
"306","MO073","Pozo de sondeo","Molanga",NA,NA,0.16,322747.688209839,269278.914960066,NA
"307","MO074","Pozo de sondeo","Molanga",0,0,0.16,322753.685410118,269276.905042121,NA
"308","MO075","Pozo de sondeo","Molanga",0,0,0.16,322758.682650019,269275.897600312,NA
"309","MO076","Pozo de sondeo","Molanga",0,0,0.16,322766.680589913,269274.88583009,NA
"310","MO077","Pozo de sondeo","Molanga",0,0,0.16,322740.693614338,269281.925417258,NA
"311","MO078","Pozo de sondeo","Molanga",0,0,0.16,322745.544260456,269283.943004781,NA
"312","MO079","Pozo de sondeo","Molanga",0,0,0.16,322748.742075621,269281.910665463,NA
"313","MO080","Pozo de sondeo","Molanga",0,0,0.16,322752.531758668,269273.926881043,NA
"314","MO081","Pozo de sondeo","Molanga",0,0,0.16,322758.690953647,269280.898185917,NA
"315","MO082","Pozo de sondeo","Molanga",0,0,0.16,322762.688779888,269279.895164582,NA
"316","MO083","Pozo de sondeo","Molanga",0,0,0.16,322733.709646631,269285.936085751,NA
"317","MO084","Pozo de sondeo","Molanga",0,0,0.16,322739.707905568,269286.926431848,NA
"318","MO085","Pozo de sondeo","Molanga",0,0,0.16,322745.702687965,269285.927284538,NA
"319","MO086","Pozo de sondeo","Molanga",0,0,0.16,322751.700568768,269286.90804221,NA
"320","MO087","Pozo de sondeo","Molanga",NA,NA,0.16,322755.698663428,269285.902705952,NA
"321","MO088","Pozo de sondeo","Molanga",0,0,0.16,322762.698687494,269285.890995616,NA
"322","MO089","Pozo de sondeo","Molanga",0,0,0.16,322768.693634137,269282.880688906,NA
"323","MO090","Pozo de sondeo","Molanga",0,0,0.16,322735.707493671,269289.929340644,NA
"324","MO091","Pozo de sondeo","Molanga",0,0,0.16,322739.704317157,269290.927183605,NA
"325","MO092","Pozo de sondeo","Molanga",0,0,0.16,322745.707052925,269290.917589306,NA
"326","MO093","Pozo de sondeo","Molanga",0,0,0.16,322749.706389946,269290.910653757,NA
"327","MO094","Pozo de sondeo","Molanga",0,0,0.16,322755.704251502,269289.901476196,NA
"328","MO095","Pozo de sondeo","Molanga",0,0,0.16,322759.703423062,269288.904750605,NA
"329","MO096","Pozo de sondeo","Molanga",0,0,0.16,322767.699864274,269286.882982897,NA
"330","MO097","Pozo de sondeo","Molanga",0,0,0.16,322713.725225929,269301.965955682,NA
"331","MO098","Pozo de sondeo","Molanga",NA,NA,0.16,322717.727826733,269303.958892234,NA
"332","MO099","Pozo de sondeo","Molanga",0,0,0.16,322722.726573886,269302.952108183,NA
"333","MO100","Pozo de sondeo","Molanga",0,0,0.16,322727.725758187,269302.938892908,NA
"334","MO101","Pozo de sondeo","Molanga",0,0,0.16,322733.720877425,269299.934487391,NA
"335","MO102","Pozo de sondeo","Molanga",0,0,0.16,322741.719413438,269298.92320185,NA
"336","MO103","Pozo de sondeo","Molanga",NA,NA,0.16,322744.719118806,269298.918403695,NA
"337","MO104","Pozo de sondeo","Molanga",NA,NA,0.16,322750.718068444,269297.908428326,NA
"338","MO105","Pozo de sondeo","Molanga",0,0,0.16,322754.715279688,269296.902289521,NA
"339","MO106","Pozo de sondeo","Molanga",0,0,0.16,322759.715140445,269295.89520075,NA
"340","MO107","Pozo de sondeo","Molanga",NA,NA,0.16,322764.711924323,269294.888990974,NA
"341","MO108","Pozo de sondeo","Molanga",0,0,0.16,322768.717882289,269298.880650311,NA
"342","MO109","Pozo de sondeo","Molanga",0,0,0.16,322716.73219236,269306.962713196,NA
"343","MO110","Pozo de sondeo","Molanga",0,0,0.16,322720.736034341,269308.955224823,NA
"344","MO111","Pozo de sondeo","Molanga",0,0,0.16,322725.737023232,269309.947114352,NA
"345","MO112","Pozo de sondeo","Molanga",0,0,0.16,322729.735277217,269308.940641783,NA
"346","MO113","Pozo de sondeo","Molanga",0,0,0.16,322733.732429226,269306.93440777,NA
"347","MO114","Pozo de sondeo","Molanga",0,0,0.16,322738.732058661,269306.927191655,NA
"348","MO115","Pozo de sondeo","Molanga",0,0,0.16,322743.727817176,269304.918318335,NA
"349","MO116","Pozo de sondeo","Molanga",0,0,0.16,322748.72710502,269303.913057043,NA
"350","MO117","Pozo de sondeo","Molanga",0,0,0.16,322752.724669046,269302.905769631,NA
"351","MO118","Pozo de sondeo","Molanga",0,0,0.16,322757.723538269,269301.898833692,NA
"352","MO119","Pozo de sondeo","Molanga",0,0,0.16,322762.723916984,269301.891225774,NA
"353","MO120","Pozo de sondeo","Molanga",0,0,0.16,322766.721115068,269300.884130885,NA
"354","MO121","Pozo de sondeo","Molanga",0,0,0.16,322770.719635863,269299.878242509,NA
"355","MO122","Pozo de sondeo","Molanga",0,0,0.16,322717.742663814,269312.958508227,NA
"356","MO123","Pozo de sondeo","Molanga",0,0,0.16,322722.741360915,269312.950592398,NA
"357","MO124","Pozo de sondeo","Molanga",NA,NA,0.16,322689.688685747,269277.003436286,NA
"358","MO125","Pozo de sondeo","Molanga",NA,NA,0.16,322693.686115449,269275.998166744,NA
"359","MO126","Pozo de sondeo","Molanga",0,0,0.16,322684.680684505,269272.012129343,NA
"360","MO127","Pozo de sondeo","Molanga",0,0,0.16,322690.677793284,269270.002703549,NA
"361","MO128","Pozo de sondeo","Molanga",NA,NA,0.16,322691.669982996,269265.002612854,NA
"362","MO129","Pozo de sondeo","Molanga",0,0,0.16,322666.672572144,269266.04040912,NA
"363","MO130","Pozo de sondeo","Molanga",NA,NA,0.16,322670.666587399,269262.034528757,NA
"364","MO131","Pozo de sondeo","Molanga",NA,NA,0.16,322675.660772689,269259.028457064,NA
"365","MO132","Pozo de sondeo","Molanga",0,0,0.16,322659.662874956,269260.051720805,NA
"366","MO133","Pozo de sondeo","Molanga",0,0,0.16,322663.656747217,269256.044895081,NA
"367","MO134","Pozo de sondeo","Molanga",NA,NA,0.16,322672.652497961,269253.031442953,NA
"368","MO135","Pozo de sondeo","Molanga",0,0,0.16,322681.619229343,269232.01829656,NA
"369","MO136","Pozo de sondeo","Molanga",0,0,0.16,322674.619759382,269232.02989145,NA
"370","MO137","Pozo de sondeo","Molanga",0,0,0.16,322674.611571855,269227.029980344,NA
"371","MO138","Pozo de sondeo","Molanga",0,0,0.16,322659.646644102,269249.051565124,NA
"372","MO139","Pozo de sondeo","Molanga",0,0,0.16,322662.638535826,269244.047783314,NA
"373","MO140","Pozo de sondeo","Molanga",0,0,0.16,322668.637343618,269243.038085958,NA
"374","MO141","Pozo de sondeo","Molanga",0,0,0.16,322663.62972236,269238.046908707,NA
"375","MO142","Pozo de sondeo","Molanga",0,0,0.16,322654.640484006,269245.060045705,NA
"376","MO143","Pozo de sondeo","Molanga",0,0,0.16,322640.665097732,269261.080716549,NA
"377","MO144","Pozo de sondeo","Molanga",NA,NA,0.16,322636.661433414,269258.085891961,NA
"378","MO145","Pozo de sondeo","Molanga",0,0,0.16,322633.656854393,269255.09165877,NA
"379","MO146","Pozo de sondeo","Molanga",NA,NA,0.16,322630.65133313,269251.096559097,NA
"380","MO147","Pozo de sondeo","Molanga",0,0,0.16,322648.673549456,269262.068411536,NA
"381","MO148","Pozo de sondeo","Molanga",0,0,0.16,322644.665788281,269260.073735914,NA
"382","MO149","Pozo de sondeo","Molanga",0,0,0.16,322639.658125767,269256.082361955,NA
"383","MO150","Pozo de sondeo","Molanga",NA,NA,0.16,322636.651784174,269252.086175225,NA
"384","MO151","Pozo de sondeo","Molanga",NA,NA,0.16,322633.646011328,269248.091762523,NA
"385","MO152","Pozo de sondeo","Molanga",NA,NA,0.16,322644.653481278,269253.07423311,NA
"386","MO153","Pozo de sondeo","Molanga",NA,NA,0.16,322642.645563232,269248.078728852,NA
"387","MO154","Pozo de sondeo","Molanga",0,0,0.16,322638.636863438,269243.084045923,NA
"388","MO155","Pozo de sondeo","Molanga",NA,NA,0.16,322629.650594071,269251.098291645,NA
"389","MO156","Pozo de sondeo","Molanga",0,0,0.16,322639.702740722,269285.081031111,NA
"390","MO157","Pozo de sondeo","Molanga",0,0,0.16,322634.695080715,269280.088496096,NA
"391","MO158","Pozo de sondeo","Molanga",0,0,0.16,322646.690719217,269277.071305584,NA
"392","MO159","Pozo de sondeo","Molanga",0,0,0.16,322643.698720886,269283.074932121,NA
"393","MO160","Pozo de sondeo","Molanga",NA,NA,0.16,322639.692329141,269279.081141532,NA
"394","MO161","Pozo de sondeo","Molanga",0,0,0.16,322636.687628863,269276.08609313,NA
"395","MO162","Pozo de sondeo","Molanga",NA,NA,0.16,322632.683085218,269272.091926459,NA
"396","MO163","Pozo de sondeo","Molanga",NA,NA,0.16,322629.67687243,269268.097715437,NA
"397","MO164","Pozo de sondeo","Molanga",0,0,0.16,322626.670255103,269264.101597342,NA
"398","MO165","Pozo de sondeo","Molanga",0,0,0.16,322622.667012707,269261.108219264,NA
"399","MO166","Pozo de sondeo","Molanga",0,0,0.16,322649.692107471,269278.065679457,NA
"400","MO167","Pozo de sondeo","Molanga",0,0,0.16,322645.693437623,269279.071621762,NA
"401","MO168","Pozo de sondeo","Molanga",NA,NA,0.16,322641.682942181,269272.078066709,NA
"402","MO169","Pozo de sondeo","Molanga",NA,NA,0.16,322638.676466794,269268.083994785,NA
"403","MO170","Pozo de sondeo","Molanga",0,0,0.16,322634.674092878,269266.090380654,NA
"404","MO171","Pozo de sondeo","Molanga",0,0,0.16,322631.666149399,269261.094435189,NA
"405","MO174","Pozo de sondeo","Molanga",NA,NA,0.16,322622.549031337,269185.111480482,NA
"406","MO175","Pozo de sondeo","Molanga",NA,NA,0.16,322623.538332918,269178.110661367,NA
"407","MO176","Pozo de sondeo","Molanga",NA,NA,0.16,322623.532412733,269174.111181112,NA
"408","MO177","Pozo de sondeo","Molanga",NA,NA,0.16,322625.523844147,269169.107399199,NA
"409","MO178","Pozo de sondeo","Molanga",0,0,0.16,322627.519375124,269164.104457243,NA
"410","MO179","Pozo de sondeo","Molanga",0,0,0.16,322630.511251376,269160.100916578,NA
"411","MO180","Pozo de sondeo","Molanga",NA,NA,0.16,322620.543038621,269180.115219033,NA
"412","MO181","Pozo de sondeo","Molanga",NA,NA,0.16,322622.527058419,269171.116055658,NA
"413","MO182","Pozo de sondeo","Molanga",NA,NA,0.16,322623.522936276,269168.111244795,NA
"414","MO183","Pozo de sondeo","Molanga",NA,NA,0.16,322622.518676454,269165.112830518,NA
"415","MO184","Pozo de sondeo","Molanga",NA,NA,0.16,322624.510606305,269160.109839349,NA
"416","MO185","Pozo de sondeo","Molanga",NA,NA,0.16,322625.503031699,269155.107919256,NA
"417","MO186","Pozo de sondeo","Molanga",0,0,0.16,322627.498071624,269152.105795968,NA
"418","MO187","Pozo de sondeo","Molanga",NA,NA,0.16,322617.536706509,269176.119380993,NA
"419","MO188","Pozo de sondeo","Molanga",NA,NA,0.16,322617.529087654,269172.121187373,NA
"420","MO189","Pozo de sondeo","Molanga",NA,NA,0.16,322618.690399485,269168.511507411,NA
"421","MO190","Pozo de sondeo","Molanga",NA,NA,0.16,322620.512137682,269161.116031493,NA
"422","MO191","Pozo de sondeo","Molanga",NA,NA,0.16,322622.508597598,269158.113030364,NA
"423","MO192","Pozo de sondeo","Molanga",NA,NA,0.16,322624.500635961,269153.110000474,NA
"424","MO193","Pozo de sondeo","Molanga",0,0,0.16,322625.493968459,269149.108515066,NA
"425","MO194","Pozo de sondeo","Molanga",NA,NA,0.16,322612.54002471,269179.127792669,NA
"426","MO195","Pozo de sondeo","Molanga",NA,NA,0.16,322614.533066177,269174.12425968,NA
"427","MO196","Pozo de sondeo","Molanga",NA,NA,0.16,322615.524061115,269168.122606068,NA
"428","MO197","Pozo de sondeo","Molanga",NA,NA,0.16,322616.513149078,269161.122309895,NA
"429","MO198","Pozo de sondeo","Molanga",0,0,0.16,322617.506851952,269157.120995039,NA
"430","MO199","Pozo de sondeo","Molanga",0,0,0.16,322608.536061232,269176.133825581,NA
"431","MO200","Pozo de sondeo","Molanga",NA,NA,0.16,322610.519539223,269165.131288315,NA
"432","MO201","Pozo de sondeo","Molanga",0,0,0.16,322611.511582759,269160.129816917,NA
"433","MO202","Pozo de sondeo","Molanga",0,0,0.16,322612.491409406,269147.129772567,NA
"434","MO172","Pozo de sondeo","Molanga",0,0,0.16,322624.688163301,269275.104138378,NA
"435","MO173","Pozo de sondeo","Molanga",0,0,0.16,322620.671567291,269264.111800716,NA
"436","GC001","Pozo de sondeo","Granja Caldas",16,3,0,321239.467601493,268744.798335018,NA
"437","GC002","Pozo de sondeo","Granja Caldas",33,9,0,321254.46772702,268744.742681689,NA
"438","GC003","Pozo de sondeo","Granja Caldas",52,6,0,321269.466807573,268744.718988538,NA
"439","GC004","Pozo de sondeo","Granja Caldas",3,2,0,321284.465887882,268744.696294181,NA
"440","GC005","Pozo de sondeo","Granja Caldas",8,1,0,321299.465968235,268744.673601299,NA
"441","GC006","Pozo de sondeo","Granja Caldas",0,0,0,321314.465052511,268744.649908126,NA
"442","GC007","Pozo de sondeo","Granja Caldas",0,0,0,321329.464136545,268744.627213748,NA
"443","GC008","Pozo de sondeo","Granja Caldas",14,5,0,321239.444955433,268729.766297346,NA
"444","GC009","Pozo de sondeo","Granja Caldas",0,0,0,321254.444034735,268729.74260296,NA
"445","GC010","Pozo de sondeo","Granja Caldas",4,2,0,321269.444112598,268729.719908851,NA
"446","GC011","Pozo de sondeo","Granja Caldas",31,3,0,321284.443192902,268729.697213253,NA
"447","GC012","Pozo de sondeo","Granja Caldas",5,0,0,321299.442275926,268729.673518846,NA
"448","GC013","Pozo de sondeo","Granja Caldas",3,8,0,321314.442357515,268729.650824716,NA
"449","GC014","Pozo de sondeo","Granja Caldas",0,0,0,321329.441443023,268729.627130294,NA
"450","GC015","Pozo de sondeo","Granja Caldas",1,0,0,321239.422260714,268714.766221346,NA
"451","GC016","Pozo de sondeo","Granja Caldas",27,4,0,321254.421338527,268714.743524522,NA
"452","GC017","Pozo de sondeo","Granja Caldas",3,0,0,321269.420417584,268714.72082769,NA
"453","GC018","Pozo de sondeo","Granja Caldas",0,0,0,321284.420498161,268714.697133531,NA
"454","GC019","Pozo de sondeo","Granja Caldas",7,0,0,321299.419579698,268714.674436684,NA
"455","GC020","Pozo de sondeo","Granja Caldas",24,2,0,321314.418662478,268714.651739831,NA
"456","GC021","Pozo de sondeo","Granja Caldas",0,0,0,321329.417747978,268714.628044168,NA
"457","GC022","Pozo de sondeo","Granja Caldas",0,0,0,321239.39856447,268699.767142675,NA
"458","GC023","Pozo de sondeo","Granja Caldas",0,0,0,321254.398641078,268699.744446091,NA
"459","GC024","Pozo de sondeo","Granja Caldas",5,0,0,321269.397721607,268699.720749216,NA
"460","GC025","Pozo de sondeo","Granja Caldas",21,3,0,321284.396801896,268699.698051135,NA
"461","GC026","Pozo de sondeo","Granja Caldas",14,6,0,321299.395883425,268699.675353048,NA
"462","GC027","Pozo de sondeo","Granja Caldas",6,0,0,321314.395966481,268699.651657633,NA
"463","GC028","Pozo de sondeo","Granja Caldas",6,0,0,321329.395050494,268699.628959531,NA
"464","GC029","Pozo de sondeo","Granja Caldas",1,0,0,321239.375865788,268684.768065492,NA
"465","GC030","Pozo de sondeo","Granja Caldas",1,0,0,321254.374945069,268684.744367383,NA
"466","GC031","Pozo de sondeo","Granja Caldas",0,2,0,321269.374024109,268684.721668069,NA
"467","GC032","Pozo de sondeo","Granja Caldas",0,1,0,321284.374103191,268684.698970229,NA
"468","GC033","Pozo de sondeo","Granja Caldas",4,3,0,321299.373186196,268684.675272098,NA
"469","GC034","Pozo de sondeo","Granja Caldas",0,0,0,321314.372268958,268684.652572763,NA
"470","GC035","Pozo de sondeo","Granja Caldas",0,0,0,321329.372351768,268684.629874902,NA
"471","GC036","Pozo de sondeo","Granja Caldas",3,0,0,321344.371438495,268684.606176749,NA
"472","GC038","Pozo de sondeo","Granja Caldas",4,0,0,321239.352168543,268669.767988033,NA
"473","GC039","Pozo de sondeo","Granja Caldas",3,3,0,321254.352245136,268669.745288966,NA
"474","GC040","Pozo de sondeo","Granja Caldas",169,18,0,321269.351324171,268669.722588411,NA
"475","GC041","Pozo de sondeo","Granja Caldas",8,3,0,321284.350405925,268669.698889046,NA
"476","GC042","Pozo de sondeo","Granja Caldas",4,1,0,321299.350486243,268669.676189958,NA
"477","GC043","Pozo de sondeo","Granja Caldas",0,0,0,321314.349569,268669.653489381,NA
"478","GC044","Pozo de sondeo","Granja Caldas",0,0,0,321329.348654478,268669.629789995,NA
"479","GC045","Pozo de sondeo","Granja Caldas",4,0,0,321224.330390835,268654.791612646,NA
"480","GC046","Pozo de sondeo","Granja Caldas",1,0,0,321239.329467378,268654.768910865,NA
"481","GC047","Pozo de sondeo","Granja Caldas",12,6,0,321254.328545163,268654.746209075,NA
"482","GC037","Pozo de sondeo","Granja Caldas",4,1,0,321224.353090511,268669.791687376,NA
"483","GC048","Pozo de sondeo","Granja Caldas",18,2,0,321269.328624471,268654.722509958,NA
"484","GC049","Pozo de sondeo","Granja Caldas",16,2,0,321284.32770474,268654.699808154,NA
"485","GC050","Pozo de sondeo","Granja Caldas",8,3,0,321299.326786248,268654.677106344,NA
"486","GC051","Pozo de sondeo","Granja Caldas",1,0,0,321314.32686928,268654.653407205,NA
"487","GC052","Pozo de sondeo","Granja Caldas",0,0,0,321329.325953273,268654.63070538,NA
"488","GC053","Pozo de sondeo","Granja Caldas",0,0,0,321224.306689634,268639.792535245,NA
"489","GC054","Pozo de sondeo","Granja Caldas",1,2,0,321239.306764969,268639.769833703,NA
"490","GC055","Pozo de sondeo","Granja Caldas",53,5,0,321254.305844229,268639.746131871,NA
"491","GC056","Pozo de sondeo","Granja Caldas",1,0,0,321269.304923248,268639.723428833,NA
"492","GC057","Pozo de sondeo","Granja Caldas",15,0,0,321284.305002311,268639.70072727,NA
"493","GC058","Pozo de sondeo","Granja Caldas",0,0,0,321299.304085294,268639.677025415,NA
